Parent,Child
1114501,1359621
1114501,1114637
1114501,1114638
1114501,1114639
1114501,1170491
1114605,1114608
1114605,1171168
1114605,1114606
1114605,1114607
1114833,1114834
1114833,1114835
1114833,1114836
1114833,1175054
1114979,1243232
1114979,1243233
1114979,1243234
1114979,1243235
1114979,1114980
1114979,1114981
1114979,1114982
1114979,1243237
1114979,1243238
1114979,1243239
1114979,1296233
1114979,1179757
1114979,1243231
1115330,1115331
1115330,1115332
1115330,1115333
1115330,1184754
1115330,1184755
1115485,1742221
1115485,1742222
1115485,1742223
1115485,1742224
1115485,1170013
1115485,1115486
1115547,1115575
1115547,1729321
1115547,1729322
1115547,2201612
1115547,1176279
1115547,1176280
1115547,1115578
1115547,1115579
1115547,1115548
1115705,1115706
1115705,1115707
1115705,1115708
1115705,1166813
1115727,1115728
1115727,1115729
1115727,1115730
1115727,1180019
1115761,1186852
1115761,1186853
1115761,1115762
1115761,1115763
1115761,1115764
1115790,1177092
1115790,1177093
1115790,1116359
1115790,1116361
1115790,1115792
1115883,1168104
1115883,1115884
1115883,1115885
1115883,1115886
1115889,1115890
1115889,1115891
1115889,1115892
1115889,1183572
1115895,1115896
1115895,1115897
1115895,1115898
1115895,1297035
1116095,1116096
1116095,1116097
1116095,1116098
1116095,1175064
1116108,1116109
1116108,1116110
1116108,1116111
1116108,1295952
1116108,1921778
1116108,1549212
1116108,1549213
1116108,1549214
1116118,1116120
1116118,1116121
1116118,1185642
1116118,1116119
1116151,1116152
1116151,1116153
1116151,1116154
1116151,1181120
1116180,1174976
1116180,2371755
1116180,2371756
1116180,1116183
1116180,1174975
1116238,1163305
1116238,1163306
1116238,1116239
1116238,1116240
1116238,1116241
1116464,1116465
1116464,1116466
1116464,1116467
1116464,1181815
1116464,1116471
1116464,1116472
1116489,1184401
1116489,1116491
1116489,1549398
1116489,1549399
1116500,1539197
1116500,1539196
1116500,1116501
1116500,1539198
1116508,1116514
1116508,1186100
1116508,1186101
1116508,2281883
1116508,2266683
1116508,1116510
1116508,1116511
1116525,1192736
1116525,1192737
1116525,1670341
1116525,1670342
1116525,1187623
1116525,1187624
1116525,1670343
1116525,1670344
1116525,1116526
1116525,1116527
1116525,1116528
1116529,1116530
1116529,1116531
1116529,1116532
1116529,1168411
1116529,1168412
1116549,1722244
1116549,1722245
1116549,1116550
1116549,1116551
1116549,1116552
1116549,1167864
1116549,1167865
1116557,1116558
1116557,1116559
1116557,1116560
1116557,1176055
1116557,1176056
1116632,1157089
1116632,1157090
1116632,1116633
1116632,1116634
1116632,1666331
1116636,1176340
1116636,1176341
1116636,1666334
1116636,1666333
1116636,1116637
1116636,1116638
1116636,1116639
1116690,1360166
1116690,1172073
1116690,1116691
1116690,1116692
1116690,1116693
1116690,1116727
1116690,1116728
1116743,1116744
1116743,1116745
1116743,1116746
1116743,1116751
1116743,1116752
1116743,1360092
1116743,1171869
1116913,1116914
1116913,1116915
1116913,1116916
1116913,1179892
1116919,1116920
1116919,1116921
1116919,1116922
1116919,1178853
1116935,1232449
1116935,1232450
1116935,1232451
1116935,1232452
1116935,1232453
1116935,1998439
1116935,1116936
1116935,1116937
1116935,1116938
1116935,1998440
1116935,1998441
1116935,1296238
1116935,1167983
1116977,1673568
1116977,1151586
1116977,1926212
1116977,1926213
1116977,1192778
1116977,1926222
1116977,1192785
1116977,1926225
1116977,1926227
1116977,1116981
1116977,1926229
1116977,1116982
1116977,1192762
1116977,1998618
1116977,1998620
1116977,1998621
1116977,1998622
1116977,1998623
1116979,1998619
1116979,1998620
1116979,1998621
1116979,1998622
1116979,1998623
1116979,1116981
1116979,1116982
1116979,1926199
1116979,1926200
1116979,1926202
1116979,1192763
1116979,1926204
1116979,1926206
1116979,1926209
1116979,1192779
1116979,1248591
1116979,1248592
1116979,1248593
1116979,1192786
1116979,1248594
1116979,1192790
1116979,1192791
1116979,1192792
1116979,1673569
1116979,1151586
1117075,1793123
1117075,1117076
1117075,1175925
1117075,1117078
1117083,2104568
1117083,2104562
1117083,1164600
1117083,2104570
1117083,1117084
1117083,1117085
1117087,1117088
1117087,1117089
1117087,1117090
1117087,1181121
1117097,861828
1117097,861830
1117097,861832
1117097,861834
1117097,861836
1117097,861838
1117097,861840
1117097,861842
1117097,1114130
1117097,1114135
1117097,1595291
1117097,1595292
1117097,1117102
1117097,1117103
1117097,1117104
1117097,1594672
1117097,1594673
1117097,1187251
1117097,1187256
1117097,1595456
1117097,1595457
1117097,1595461
1117097,1595462
1117097,1595472
1117097,1595473
1117097,1595477
1117097,1595478
1117097,1995478
1117097,1995479
1117097,1549427
1117097,1549428
1117107,1187771
1117107,1117108
1117107,1117109
1117107,1117110
1117240,1117241
1117240,1117242
1117240,1117243
1117240,1165869
1117395,1182201
1117395,1117396
1117395,1117397
1117395,1117398
1117399,1177940
1117399,1177941
1117399,1117400
1117399,1117401
1117399,1117402
1117513,1176484
1117513,1296390
1117513,1117514
1117513,1117515
1117513,1117516
1117548,1809440
1117548,1809441
1117548,1809445
1117548,1175388
1117548,1117549
1117548,1809435
1117548,1809436
1117548,1809437
1117548,1809439
1117552,1174177
1117552,1741291
1117552,1741292
1117552,1742029
1117552,1741294
1117552,1742030
1117552,1741296
1117552,1117553
1117552,1742031
1117552,1117556
1117552,1117558
1117552,1741974
1117552,1741975
1117552,1742038
1117552,1742331
1119548,1187590
1119548,1187726
1119548,1119549
1119548,1119550
1119548,1119551
1119570,1187211
1119570,1187212
1119570,1119571
1119570,1119572
1119570,1119573
1119986,1865684
1119986,1152428
1119986,1865685
1119990,1865688
1119990,1119993
1119990,1174931
1119990,1865687
1119997,1120000
1119997,1120002
1119997,1184274
1119997,1184275
1119997,1305333
1119997,1305334
1119997,1305335
1119997,1119998
1119997,1119999
1120014,1437677
1120014,1437678
1120014,1120015
1120014,1120016
1120014,1120017
1120014,1177022
1125490,1125491
1125490,1125492
1125490,1125493
1125490,1186447
1143673,1143674
1143673,1181140
1143673,1143676
1143673,1143677
1144128,1144129
1144128,1144131
1144128,2367799
1144128,2367800
1144128,2367801
1144713,1167333
1144713,1167334
1144713,1144714
1144713,1144715
1144713,1144716
1144960,1144961
1144960,1144962
1144960,1144963
1144960,1154343
1144960,1154344
1145111,1145112
1145111,1145113
1145111,1145114
1145111,1183357
1145111,1183358
1145675,1145676
1145675,1145678
1145675,1145679
1145675,1295922
1145675,1167581
1145675,1167582
1145803,1147336
1145803,1147337
1145803,1145805
1145803,1167416
1145803,1167417
1145939,1177765
1145939,1177770
1145939,1145940
1145939,1145941
1145939,1145942
1145945,1145952
1145945,1162727
1145945,1162728
1145945,1312497
1145945,1145944
1145945,1145946
1145945,1145947
1145945,1145949
1145957,1145960
1145957,1175063
1145957,1145958
1145957,1145959
1145969,1175148
1145969,1175149
1145969,1145970
1145969,1145971
1145969,1145972
1145984,1145985
1145984,1145986
1145984,1145987
1145984,1145989
1145984,1145990
1145984,1171898
1145984,1171899
1145992,1145993
1145992,1145994
1145992,1145995
1145992,1146003
1145992,1146004
1145992,1172602
1145992,1172603
1145998,1146000
1145998,1146001
1145998,1187933
1145998,1145999
1146108,1146112
1146108,1146113
1146108,1172850
1146108,1296509
1146108,1146109
1146108,1146110
1146108,1146111
1146125,1146128
1146125,1181632
1146125,1146126
1146125,1146127
1146214,2108517
1146214,1146217
1146214,1495050
1146214,2108507
1146214,2108506
1146214,1180507
1146685,1146688
1146685,1296136
1146685,1652361
1146685,1149354
1146685,1149355
1146685,1652362
1146685,1652363
1146685,1149362
1146685,1149363
1146685,1149364
1146685,1149365
1146685,1185145
1146685,1185146
1146685,1146686
1146685,1146687
1146727,1146728
1146727,1146729
1146727,1146731
1146727,1169839
1146880,1146881
1146880,1146882
1146880,1146883
1146880,1173774
1147220,1160509
1147220,1160508
1147220,1147221
1147220,1147222
1147224,1187234
1147224,1187235
1147224,1147225
1147224,1147227
1147224,1147228
1147320,1655961
1147320,1655962
1147320,1163087
1147324,1170611
1147324,1655964
1147324,1655965
1147324,1147327
1147358,1147360
1147358,1147361
1147358,1147364
1147358,1147365
1147358,1184314
1147358,1184315
1147358,1147359
1147493,1147494
1147493,1147495
1147493,1147496
1147493,1184154
1147493,1184155
1147508,1147511
1147508,1168372
1147508,1168373
1147508,1147509
1147508,1147510
1147530,1184418
1147530,1184419
1147530,1147531
1147530,1147532
1147530,1147533
1147589,1147592
1147589,1793012
1147589,1184804
1147589,1147590
1147593,1147594
1147593,1147595
1147593,1147596
1147593,1169838
1147652,1184171
1147652,1147653
1147652,1147654
1147652,1147655
1147656,1296896
1147656,1147657
1147656,1147658
1147656,1147659
1147675,1175466
1147675,1147676
1147675,1147678
1147675,1147679
1147686,1147687
1147686,1147688
1147686,1147689
1147686,1179579
1147686,1179580
1147705,1180320
1147705,1547606
1147705,1547607
1147705,1147706
1147705,1147707
1147705,1147709
1147705,1180319
1147790,1184263
1147790,1184264
1147790,1147791
1147790,1147792
1147790,1147793
1147877,1147872
1147877,1147873
1147877,1147874
1147877,1147878
1147877,1147879
1147877,1147880
1147877,1183398
1147877,1183399
1147877,1183900
1147925,1182248
1147925,1182249
1147925,1147926
1147925,1147927
1147925,1147928
1148125,1148128
1148125,1183310
1148125,1297008
1148125,1148126
1148125,1148127
1148132,1180455
1148132,1148133
1148132,1148134
1148132,1148135
1148138,1148139
1148138,1148140
1148138,1294605
1148138,1160663
1148142,1359681
1148142,1168997
1148142,1148143
1148142,1148144
1148142,1148145
1148244,1181233
1148244,1148245
1148244,1148246
1148244,1148247
1148395,1251686
1148395,1251687
1148395,1251688
1148395,1148396
1148395,1148397
1148395,1148398
1148395,1182554
1148409,1172762
1148409,1148410
1148409,1148411
1148409,1148412
1148415,1148416
1148415,1148417
1148415,1148418
1148415,1172760
1148424,1148425
1148424,1148426
1148424,1148427
1148424,1172761
1148479,1148480
1148479,1148481
1148479,1148482
1148479,1148483
1148479,1148486
1148479,1148487
1148479,1148488
1148479,1148490
1148479,1148491
1148479,1148492
1148479,1168113
1148479,1168114
1148495,1148496
1148495,1148497
1148495,1165616
1148495,1165617
1148495,1148503
1148499,1186298
1148499,1148500
1148499,1148501
1148499,1148502
1148499,1148505
1148499,1148506
1148499,1186299
1148520,1148521
1148520,1148522
1148520,1148523
1148520,1181831
1148628,1179916
1148628,1179917
1148628,1148629
1148628,1148630
1148628,1148631
1148628,1923701
1148628,1923702
1148949,1148952
1148949,1180454
1148949,1148950
1148949,1148951
1149350,1149351
1149350,1149352
1149350,1149353
1149350,1167029
1149350,1167030
1150074,1297028
1150074,1176690
1150074,1150075
1150074,1150076
1150074,1150077
1150096,1236644
1150096,1236645
1150096,1236646
1150096,1154087
1150096,1154088
1150096,1236647
1150096,1236648
1150096,1150097
1150096,1150099
1150096,1150100
1150102,1169781
1150102,1169782
1150102,1242328
1150102,1242329
1150102,1242330
1150288,1150289
1150288,1150290
1150288,1150291
1150288,1184955
1150288,1184956
1150293,1182320
1150293,1182321
1150293,1150294
1150293,1150295
1150293,1150296
1150297,1182322
1150297,1182323
1150297,1150298
1150297,1150299
1150297,1150300
1150357,1179128
1150357,1150358
1150357,1150359
1150357,1150360
1150357,1179129
1150447,1182063
1150447,1150448
1150447,1150449
1150447,1150450
1150447,1150808
1150447,1150809
1150493,1150496
1150493,1296400
1150493,1150494
1150493,1150495
1150971,1176968
1150971,1150972
1150971,1150982
1150971,1150983
1151104,1151105
1151104,1151106
1151104,1151107
1151104,1180695
1151104,1180696
1151104,2205496
1151104,2205497
1151104,2205498
1151104,2205500
1151104,2205501
1151104,2205504
1151104,2205505
1151104,2205508
1151104,2205509
1151104,1296594
1151104,1188442
1151104,1188443
1151104,1188451
1151104,1188452
1151104,1192936
1151104,1192937
1151104,1192938
1151104,1192939
1188463,1188464
1188463,1188465
1188463,1188466
1188463,1188467
1188463,1188468
1188463,1296788
1188474,1188475
1188474,1188476
1188474,1188477
1188474,1188478
1188516,1188520
1188516,1188517
1188516,1188518
1188516,1188519
1189093,1189094
1189093,1189095
1189093,1189096
1189093,1189097
1189093,1189098
1189093,1189099
1189093,1189100
1189101,1189684
1189101,1189685
1189101,1189686
1189101,1189687
1189101,1189688
1189101,1189689
1189101,1189690
1189101,1189691
1189101,1189692
1189101,1189693
1189101,1189694
1189101,1189695
1189101,1189696
1189101,1189697
1189101,1189190
1189101,1189191
1189101,1189102
1189101,1189103
1189101,1189104
1189101,1189105
1189101,1189106
1189157,1189160
1189157,1189161
1189157,1189158
1189157,1189159
1189256,1189257
1189256,1189258
1189256,1189259
1189256,1189260
1189265,1189266
1189265,1189267
1189265,1189268
1189265,1189269
1189276,1189280
1189276,1189281
1189276,1189277
1189276,1189278
1189304,1189306
1189304,1189307
1189304,1189308
1189304,1189310
1189593,1995237
1189593,1995238
1189593,1189594
1189593,1189595
1189593,1189596
1189593,1189597
1189607,1189608
1189607,1189609
1189607,1189610
1189607,1189611
1189612,1190416
1189612,1190417
1189612,1190439
1189612,1189615
1189625,1189626
1189625,1189627
1189625,1189628
1189625,1189629
1189636,1189640
1189636,1189637
1189636,1189638
1189636,1189639
1189641,1189642
1189641,1189643
1189641,1189644
1189641,1189645
1189653,1189656
1189653,1189657
1189653,1189654
1189653,1189655
1189664,1189665
1189664,1189666
1189664,1189667
1189664,1189668
1189669,1189672
1189669,1189673
1189669,1189670
1189669,1189671
1189674,1189675
1189674,1189676
1189674,1189677
1189674,1189678
1189679,1189680
1189679,1189681
1189679,1189682
1189679,1189683
1190228,1296101
1190228,1190229
1190228,1190230
1190228,1190231
1190228,1190232
1190228,1190233
1190314,1296618
1190314,1190315
1190314,1190316
1190314,1190317
1190314,1190318
1190314,1190319
1190326,1190327
1190326,1190328
1190326,1190329
1190326,1190330
1190326,1190331
1190326,1190332
1190326,1190333
1190326,1190334
1190326,1190335
1190352,2180998
1190352,2180999
1190352,1716265
1190352,1716266
1190352,1716267
1190352,1716268
1190352,1190353
1190352,1190354
1190352,1190355
1190352,1190356
1190352,1190357
1190358,1190359
1190358,1190360
1190358,1190361
1190358,1190362
1190358,1190363
1190429,1190432
1190429,1190433
1190429,1795145
1190429,1191340
1190429,1191341
1190429,2117242
1190429,1190431
1190434,1190435
1190434,1190436
1190434,1190437
1190434,1190438
1190581,1190582
1190581,1190583
1190581,1190585
1190581,1190586
1190581,1190587
1190590,1190592
1190590,1190593
1190590,1190594
1190590,1190595
1190590,1190591
1190613,1494033
1190613,1494034
1190613,1494035
1190613,1190615
1190809,1190810
1190809,1190811
1190809,1190812
1190809,1190813
1190809,1190814
1190826,1190827
1190826,1190828
1190826,1190829
1190826,1190830
1190826,1190831
1190911,1190912
1190911,1190914
1190911,1190916
1190911,1359524
1190911,1190918
1190911,1190919
1190911,1657592
1190911,1657595
1191043,1191377
1191043,1191378
1191043,1191394
1191043,1191046
1191051,1191052
1191051,1191053
1191051,1191054
1191051,1191055
1191051,1191056
1191051,1191057
1191051,1191058
1191051,1191059
1191051,1191060
1191051,1366193
1191051,1366194
1191051,1366195
1191051,1366196
1191172,1296672
1191172,1191173
1191172,1191174
1191172,1191175
1191172,1191176
1191349,1191350
1191349,1191351
1191349,1191352
1191349,1191353
1191349,1191354
1191509,1745062
1191509,2285805
1191509,1726516
1191509,1191510
1191509,1191512
1191509,1191513
1191668,1191669
1191668,1191670
1191668,1191671
1191673,1191674
1191673,1191675
1191673,1191676
1191673,1191677
1191678,1191680
1191678,1191681
1191678,1191682
1191678,1191683
1191678,1191685
1191678,1191686
1191678,1191679
1191711,1191712
1191711,1191713
1191711,1191714
1191711,1191715
1191711,1191716
1191711,1297039
1191711,1296798
1192650,1803721
1192650,1803722
1192650,1192651
1192650,1803723
1192650,1192653
1192650,1192654
1192650,1192655
1192650,1803724
1192650,2265265
1192691,1192692
1192691,1192693
1192691,1192694
1192691,1192695
1192729,1192730
1192729,1192731
1192729,1192732
1192729,1192734
1192852,1192853
1192852,1192854
1192852,1192855
1192852,1192856
1192852,1192857
1192919,1432280
1192919,1432281
1192919,1432277
1192919,1432278
1192919,1432279
1192919,1192920
1192919,1192921
1192919,1192922
1192919,1192923
1192927,1192928
1192927,1192929
1192927,1192930
1192927,1192931
1192943,1296964
1192943,1192944
1192943,1192945
1192943,1192946
1192943,1192947
1192968,1192969
1192968,1192970
1192968,1192971
1192968,1192973
1192987,2057708
1192987,2057714
1192987,2057716
1192987,2057719
1192987,1192988
1192987,1192989
1192987,1192990
1192992,1192993
1192992,1192994
1192992,1192995
1192997,1193000
1192997,1192998
1192997,1192999
1193003,1193004
1193003,1193005
1193003,1193006
1193041,1193042
1193041,1193043
1193041,1193044
1193041,1193045
1193041,1193046
1193079,1193081
1193079,1193082
1193079,1193083
1193079,1250908
1193079,1250909
1193085,1193088
1193085,1193090
1193085,1193092
1193085,1193094
1193085,1297070
1193085,1193103
1193085,1193106
1193085,1193107
1193085,1193108
1193085,1193111
1193085,1193113
1193085,1193115
1193085,1193116
1193231,1193232
1193231,1193233
1193231,1193234
1193231,1193235
1193236,1296485
1193236,1193237
1193236,1193238
1193236,1193239
1193236,1193240
1193326,1193346
1193326,1193350
1193326,1193325
1193326,1193327
1193326,1193328
1193326,1193329
1193326,1193330
1193326,1193338
1193326,1193342
1193332,1193344
1193332,1193345
1193332,1193348
1193332,1193349
1193332,1193352
1193332,1193353
1193332,1193333
1193332,1193334
1193332,1193335
1193332,1193336
1193332,1193337
1193332,1193340
1193332,1193341
1193402,1545296
1193402,1545297
1193402,1193404
1193402,1193405
1193449,1193450
1193449,1193451
1193449,1193452
1193449,1193453
1193449,1193454
1193457,1193458
1193457,1193459
1193457,1193460
1193457,1193461
1193457,1193462
1232150,1723180
1232150,1232151
1232150,1232152
1232150,1304475
1232150,1304476
1232155,1723182
1232155,1723185
1232155,1232156
1232155,1232158
1232155,1232159
1232161,1232162
1232161,1232163
1232161,1232164
1232161,1232165
1232161,1232166
1232161,1232167
1232161,1232168
1232186,2181526
1232186,1232189
1232186,1232190
1232186,2181527
1232195,1297121
1232195,1232196
1232195,1232197
1232195,1232198
1232195,1232199
1232195,1232200
1232195,1232203
1232195,1232204
1232294,1244545
1232294,1244546
1232294,1233283
1232294,1244547
1232294,1232295
1232294,1232296
1232294,1296519
1232294,1232298
1232393,1232394
1232393,1232395
1232393,1232396
1232393,1232397
1232405,1232408
1232405,1232409
1232405,1295362
1232405,1232406
1232413,1232416
1232413,1232417
1232413,1232418
1232413,1232414
1232413,1232415
1232422,1792960
1232422,1232425
1232422,1232426
1232422,1232423
1232586,1232587
1232586,1232588
1232586,1232589
1232586,1232590
1232586,1232591
1232586,1232593
1232604,1232605
1232604,1232606
1232604,1232607
1232630,2102050
1232630,1232631
1232630,1232632
1232630,1232633
1232630,1232635
1232637,1232640
1232637,1232638
1232637,1232639
1232972,1232973
1232972,1232974
1232972,1232975
1232972,1232976
1232972,1232977
1232972,1673948
1232972,1673949
1232972,1673950
1232972,1673951
1233197,1233200
1233197,1233201
1233197,1233198
1233197,1233199
1233204,1233208
1233204,1233205
1233204,1233206
1233204,1233207
1233290,1233291
1233290,1233292
1233290,1233293
1233290,1233294
1233527,1233528
1233527,1233529
1233527,1233530
1233527,1233531
1233536,1233537
1233536,1233538
1233536,1233539
1233536,1233540
1233547,1248355
1233547,1248356
1233547,1248357
1233547,1248358
1233547,1248359
1233547,1248360
1233547,1233549
1233547,1233550
1233547,1233551
1233678,1296680
1233678,1245231
1233678,1233680
1233678,1245232
1233678,1233682
1233678,1233679
1233688,1233689
1233688,1233690
1233688,1233691
1233688,1233692
1233713,1233714
1233713,1233715
1233713,1233716
1233713,1233717
1233713,1233718
1233762,1233763
1233762,1233764
1233762,1233765
1233762,1233766
1233762,1233767
1234556,1234560
1234556,1234557
1234556,1234558
1234556,1234559
1234590,1234592
1234590,1234593
1234590,1234594
1234590,1234591
1235018,1235019
1235018,1235020
1235018,1235021
1235018,1235022
1235201,1235202
1235201,1235203
1235201,1235205
1235201,1235206
1235201,1235207
1235201,1235208
1235201,1296060
1235236,1235237
1235236,1235238
1235236,1235239
1235236,1235240
1235236,1235241
1235236,1235242
1235236,1235243
1235236,1235244
1235236,1235245
1235258,1235259
1235258,1235260
1235258,1235261
1235258,1235262
1235318,1235320
1235318,1235321
1235318,1235322
1235318,1235319
1235376,1235377
1235376,1235378
1235376,1235379
1235376,1235380
1235451,1235456
1235451,1235452
1235451,1235453
1235451,1235454
1235451,1235455
1235457,1235458
1235457,1235459
1235457,1235460
1235457,1235461
1235457,1235462
1235492,1235496
1235492,1235493
1235492,1235494
1235492,1235495
1235500,1235504
1235500,1235501
1235500,1235502
1235500,1235503
1235726,1235727
1235726,1235728
1235726,1235729
1235726,1235730
1235726,1235731
1235726,1296089
1235743,1235744
1235743,1235745
1235743,1235746
1235743,1235747
1235775,1235776
1235775,1235777
1235775,1235778
1235775,1235779
1235992,1235993
1235992,1235994
1235992,1235995
1235992,1235996
1236099,1236100
1236099,1236101
1236099,1236102
1236099,1236105
1236099,1236107
1236099,1236108
1236099,1236109
1236136,1294752
1236136,1236137
1236136,1236138
1236136,1236139
1236136,1236140
1236136,1236141
1236143,1236144
1236143,1236145
1236143,1236146
1236143,1236147
1236143,1236148
1236143,1296409
1236152,1236153
1236152,1236154
1236152,1236155
1236152,1236156
1236152,1236157
1236268,1236272
1236268,1236269
1236268,1236270
1236268,1236271
1236620,1236624
1236620,1236621
1236620,1236622
1236620,1236623
1236650,1236651
1236650,1236652
1236650,1236653
1236650,1236654
1236650,1236655
1236661,1236662
1236661,1236663
1236661,1236664
1236661,1236665
1236661,1236666
1236680,1236681
1236680,1236682
1236680,1236683
1236680,1236684
1236711,1236712
1236711,1236713
1236711,1236714
1236711,1236715
1236711,1236716
1237019,1237024
1237019,1237025
1237019,1296682
1237019,1237020
1237019,1237021
1237019,1237022
1237019,1237023
1237026,1237027
1237026,1237028
1237026,1237029
1237026,1237030
1237026,1296092
1237040,2122665
1237040,2122666
1237040,2122667
1237040,2122668
1237040,1237045
1237040,1237046
1237051,1237058
1237051,1237059
1237051,1237061
1237051,1237062
1237051,1237065
1237051,1237066
1237051,1237069
1237051,1237070
1237051,1237052
1237051,1237053
1237051,1237054
1237051,1237055
1237113,1250900
1237113,1250901
1237113,1250902
1237113,1250903
1237113,1237115
1237113,1237116
1237130,1237131
1237130,1237132
1237130,1237133
1237130,1237134
1237130,1237135
1237130,1237136
1241480,1241481
1241480,1241482
1241480,1241483
1241480,1241484
1241480,1241485
1241488,1241489
1241488,1241490
1241488,1241491
1241488,1241492
1241616,1241617
1241616,1241618
1241616,1241619
1241616,1241620
1241616,1241621
1241990,1241992
1241990,1241993
1241990,1241994
1241990,1241991
1242037,1546701
1242037,1546702
1242037,1242038
1242037,1242039
1242037,1242040
1242037,1242041
1242037,1242042
1242097,1242098
1242097,1242099
1242097,1242100
1242097,1242101
1242127,1242129
1242127,1739546
1242127,1739545
1242132,1242136
1242132,1739548
1242132,1739549
1242132,1242135
1242144,1242145
1242144,1242146
1242144,1242148
1242144,1297124
1242241,1242242
1242241,1242243
1242241,1242244
1242241,1242245
1242241,1242246
1242247,1242248
1242247,1242249
1242247,1242250
1242247,1242251
1242247,1295924
1242504,1242505
1242504,1242506
1242504,1242507
1242504,1242508
1242553,1242554
1242553,1242555
1242553,1242556
1242553,1242557
1242553,1242558
1242606,1242607
1242606,1242608
1242606,1242609
1242606,1242610
1242606,1242611
1242606,1242612
1242606,1242613
1242606,1242614
1242606,1242615
1242606,1663727
1242606,1663728
1242623,1242624
1242623,1796396
1242623,1796397
1242623,1242631
1242735,1242736
1242735,1242737
1242735,1242738
1242735,1242739
1242735,1242740
1242765,1242784
1242765,1242785
1242765,1593886
1242765,1295883
1242765,1242766
1242765,1242767
1242765,1242768
1242765,1242769
1242765,1242772
1242765,1242776
1242765,1242777
1242765,1242778
1242765,1242779
1242765,1242782
1242765,1242783
1242799,1797839
1242799,1242800
1242799,1797840
1242799,1242802
1242799,1801239
1242806,1242808
1242806,1242809
1242806,1242816
1242806,1242807
1242811,1242818
1242811,1242819
1242811,1242812
1242811,1242813
1242811,1242814
1242811,1242815
1242841,1242842
1242841,1242843
1242841,1242844
1242841,1242845
1242887,1242888
1242887,1242889
1242887,1242890
1242887,1242891
1242964,1653613
1242964,1653614
1242964,1544920
1242964,1653619
1242964,1990867
1242964,1242965
1242964,1544918
1242964,1242967
1242964,1242968
1242964,1990868
1242964,1990869
1242964,1990871
1242987,1242988
1242987,1242989
1242987,1242990
1242987,1242991
1242993,1242994
1242993,1242995
1242993,1242996
1242993,1242997
1242993,1242998
1242999,1243011
1242999,1243000
1242999,1243001
1242999,1243002
1242999,1243003
1243005,1243008
1243005,1243009
1243005,1243010
1243005,1243013
1243005,1243014
1243005,1243006
1243005,1243007
1243041,2053507
1243041,2053508
1243041,2053515
1243041,1999384
1243041,1999385
1243041,1999386
1243041,1243042
1243041,1243043
1243041,1243044
1243041,1243045
1243041,1606859
1243041,1606860
1243041,1606861
1243041,1606867
1243041,1996267
1243041,2257007
1243041,2257008
1243041,1655921
1243041,2257009
1243041,2257010
1243041,1655924
1243041,1655925
1243041,1655926
1243041,1655927
1243041,2166398
1243047,2166400
1243047,2166401
1243047,1243048
1243047,1243049
1243047,1243050
1243047,1243051
1243047,1243052
1243047,1606863
1243047,1606864
1243047,1606865
1243047,1606866
1243047,1606869
1243047,1606870
1243214,1243216
1243214,1243217
1243214,1243218
1243214,1243215
1243269,1243270
1243269,1243271
1243269,1243272
1243269,1243273
1243269,1243274
1243308,1243309
1243308,1243310
1243308,1296943
1243308,1243312
1243308,1243311
1243353,1243360
1243353,1243361
1243353,1243393
1243353,1296067
1243353,1243364
1243353,1243397
1243353,1243398
1243353,1243399
1243353,2269003
1243353,1243405
1243353,1243411
1243353,1243415
1243353,1243356
1243353,1243357
1243469,1243472
1243469,1243473
1243469,1243470
1243469,1243471
1243474,1243475
1243474,1243476
1243474,1243477
1243474,1243478
1243578,1243579
1243578,1243580
1243578,1243581
1243578,1243582
1243578,1243583
1243890,1243891
1243890,1243892
1243890,1243894
1243890,1296103
1243895,1295984
1243895,1243896
1243895,1243897
1243895,1243898
1243895,1243899
1243904,1243905
1243904,1243906
1243904,1243907
1243904,1243908
1243994,1243995
1243994,1243996
1243994,1243997
1243994,1243998
1244021,1296098
1244021,1789541
1244021,1789542
1244021,1244024
1244021,1244025
1244021,2269020
1244200,1244201
1244200,1244202
1244200,1244203
1244200,1244204
1244492,1244496
1244492,1244493
1244492,1244494
1244492,1244495
1244509,1244512
1244509,1244513
1244509,1244510
1244509,1244511
1244524,1244525
1244524,1244526
1244524,1244527
1244524,1244528
1244524,1244529
1244554,1244555
1244554,1244556
1244554,1244557
1244554,1244558
1244601,1298425
1244601,1244602
1244601,1298427
1244601,1298426
1244607,1244608
1244607,1244609
1244607,1244610
1244612,1244616
1244612,1244613
1244612,1244614
1244612,1244615
1244926,1535712
1244926,1244929
1244926,1244930
1244926,1296583
1244926,2275182
1244926,2275183
1244926,1244927
1244926,1535711
1245031,1245032
1245031,1245033
1245031,1245034
1245031,1245035
1245031,1245036
1245040,1245041
1245040,1245043
1245040,1245044
1245040,2108411
1245082,1245083
1245082,1245084
1245082,1245085
1245082,1245086
1245091,1593568
1245091,1593569
1245091,1245092
1245091,1245093
1245091,1245094
1245091,1245095
1245091,1296744
1245091,1245097
1245091,1487079
1245091,1245099
1245091,1487080
1245177,1295855
1245177,1245178
1245177,1245179
1245177,1245180
1245177,1245181
1245246,1245249
1245246,1245250
1245246,1870701
1245246,1870702
1245255,1245256
1245255,1245257
1245255,1296890
1245255,1245259
1245263,1245264
1245263,1245265
1245263,1245266
1245263,1245267
1245263,1245268
1245271,1359715
1245271,1245272
1245271,1245273
1245271,1245274
1245271,1245275
1245271,1245277
1245368,1245442
1245368,1245443
1245368,1245369
1245368,1245370
